timestamp,forecast,actual,deviation,pct_deviation,penalty,is_peak,cumulative_penalty,base_forecast
2021-05-01 20:00:00,1267.0732113042811,1262.17868,4.894531304281145,0.387784343202592,9.78906260856229,1,2049.602114360026,1273.6611136160884
2021-05-01 20:15:00,1277.6076304144524,1272.029372,5.578258414452421,0.43853220194764664,11.156516828904842,1,2060.758631188931,1284.2503044027424
2021-05-01 20:30:00,1277.1130161987012,1277.381756,-0.2687398012988069,-0.021038330948168555,0.8062194038964208,1,2061.5648505928275,1283.753118535956
2021-05-01 20:45:00,1284.4470157263731,1282.62588,1.821135726373086,0.14198495093308783,3.642271452746172,1,2065.2071220455737,1291.1252497769435
2021-05-01 21:00:00,1288.2708410972923,1289.27146,-1.0006189027076289,-0.07761118846977572,3.0018567081228866,1,2068.2089787536966,1294.9689563889592
2021-05-01 21:15:00,1304.037649015923,1301.08458,2.95306901592312,0.22696979591619784,5.90613803184624,1,2074.115116785543,1310.8177407785709
2021-05-01 21:30:00,1313.6443081690222,1310.915436,2.7288721690222246,0.2081653853545916,5.457744338044449,1,2079.5728611235872,1320.474347899537
2021-05-01 21:45:00,1346.0392527713293,1329.915864,16.123388771329246,1.2123615641996166,32.24677754265849,1,2111.8196386662457,1353.0377237562755
2021-05-01 22:00:00,1355.3103648610388,1349.193156,6.117208861038762,0.45339756089296096,12.234417722077524,0,2124.0540563883233,1358.589719356036
2021-05-01 22:15:00,1377.9407873866292,1367.58704,10.353747386629266,0.7570814203262168,20.70749477325853,0,2144.761551161582,1381.274899212314
2021-05-01 22:30:00,1407.2201708494742,1391.676876,15.54329484947425,1.116875268787196,31.0865896989485,0,2175.8481408605303,1410.6251280551246
2021-05-01 22:45:00,1450.2575025395188,1423.538892,26.71861053951875,1.87691468702906,53.4372210790375,0,2229.285361939568,1453.7665943189093
2021-05-01 23:00:00,1470.1998743331421,1448.628844,21.571030333142062,1.4890653615303866,43.142060666284124,0,2272.427422605852,1473.757219345355
2021-05-01 23:15:00,1494.7225095048814,1470.045324,24.677185504881436,1.6786683445742139,49.35437100976287,0,2321.781793615615,1498.3391903090755
2021-05-01 23:30:00,1478.1028625165343,1479.409392,-1.306529483465738,-0.08831426179466474,2.613058966931476,0,2324.3948525825463,1481.679329864483
2021-05-01 23:45:00,1509.1249261693863,1498.842868,10.282058169386346,0.6859997394594366,20.564116338772692,0,2344.958968921319,1512.7764555448393
2021-05-02 00:00:00,1528.4909534105502,1523.994108,4.496845410550122,0.29506973727421537,8.993690821100245,0,2353.952659742419,1532.1893414761823
2021-05-02 00:15:00,1505.9229257125214,1520.553816,-14.630890287478678,-0.962207988531902,29.261780574957356,0,2383.2144403173766,1509.5667074200871
2021-05-02 00:30:00,1489.614548472358,1506.071992,-16.457443527642,-1.0927394981821028,32.914887055284,0,2416.1293273726606,1493.2188698824189
2021-05-02 00:45:00,1450.1608833873022,1479.074956,-28.914072612697737,-1.954875410161278,57.828145225395474,0,2473.957472598056,1453.6697413837458
2021-05-02 01:00:00,1413.176510813157,1450.30396,-37.12744918684302,-2.5599770952044443,74.25489837368605,0,2548.212370971742,1416.5958801791064
2021-05-02 01:15:00,1380.4526337907885,1418.561156,-38.108522209211515,-2.686420817884817,76.21704441842303,0,2624.429415390165,1383.7928233644268
2021-05-02 01:30:00,1353.8082728046875,1386.217592,-32.40931919531249,-2.3379676742201156,64.81863839062498,0,2689.24805378079,1357.0839927872773
2021-05-02 01:45:00,1332.930635261651,1359.770356,-26.839720738348888,-1.9738421726814646,53.679441476697775,0,2742.927495257488,1336.1558390109878
2021-05-02 02:00:00,1310.4645399412254,1335.916924,-25.45238405877467,-1.9052370399324823,50.90476811754934,0,2793.832263375037,1313.6353839715014
2021-05-02 02:15:00,1288.477210982965,1312.444528,-23.96731701703493,-1.826158477993588,47.93463403406986,0,2841.766897409107,1291.5948537333559
2021-05-02 02:30:00,1271.573610146183,1291.936308,-20.362697853817053,-1.5761379046107784,40.72539570763411,0,2882.492293116741,1274.6503523760562
2021-05-02 02:45:00,1250.8179329833058,1271.267092,-20.44915901669424,-1.6085651194292252,40.89831803338848,0,2923.3906111501296,1253.8444540793594
2021-05-02 03:00:00,1236.0013431304687,1252.150596,-16.14925286953121,-1.2897212939977079,32.29850573906242,0,2955.689116889192,1238.9920135079017
2021-05-02 03:15:00,1216.0804575265227,1233.959724,-17.8792664734774,-1.4489343635560508,35.7585329469548,0,2991.447649836147,1219.0229266598394
2021-05-02 03:30:00,1199.6170190380199,1217.880548,-18.263528961980228,-1.4996157867840605,36.527057923960456,0,3027.9747077601073,1202.5196526824257
2021-05-02 03:45:00,1183.8621461842881,1200.87508,-17.012933815711904,-1.416711371486858,34.02586763142381,0,3062.000575391531,1186.7266588089994
2021-05-02 04:00:00,1172.5192859052786,1183.91314,-11.393854094721519,-0.9623893603141797,22.787708189443038,0,3084.788283580974,1175.3563529641576
2021-05-02 04:15:00,1158.318762945864,1168.788028,-10.46926505413603,-0.8957368490547228,20.93853010827206,0,3105.7268136892462,1161.1214699422762
2021-05-02 04:30:00,1152.5706769144285,1160.661672,-8.090995085571421,-0.6971019445855727,16.181990171142843,0,3121.908803860389,1155.359475648753
2021-05-02 04:45:00,1148.111603032271,1155.698124,-7.5865209677290295,-0.6564448630816527,15.173041935458059,0,3137.081845795847,1150.8896124416128
2021-05-02 05:00:00,1149.3867932228366,1155.223484,-5.83669077716354,-0.5052434319421729,11.67338155432708,0,3148.755227350174,1152.1678881252078
2021-05-02 05:15:00,1153.4453206769344,1157.036224,-3.590903323065504,-0.310353578270122,7.181806646131008,0,3155.937033996305,1156.2362357286934
2021-05-02 05:30:00,1147.828686146499,1155.396036,-7.567349853501128,-0.6549572283196864,15.134699707002255,0,3171.0717337033075,1150.6060110006383
2021-05-02 05:45:00,1145.0091065308748,1151.486856,-6.477749469125229,-0.5625552246099828,12.955498938250457,0,3184.027232641558,1147.779609035443
2021-05-02 06:00:00,1119.6147052436645,1136.4386,-16.82389475633545,-1.4804050791952552,33.6477895126709,0,3217.675022154229,1122.3237626016685
2021-05-02 06:15:00,1096.4667546659475,1112.540936,-16.074181334052582,-1.4448170682011274,32.148362668105165,0,3249.823384822334,1099.119802465001
2021-05-02 06:30:00,1082.7503105201415,1092.840876,-10.09056547985847,-0.9233334606582257,20.18113095971694,0,3270.004515782051,1085.37016955009
2021-05-02 06:45:00,1065.8669599909824,1076.799632,-10.932672009017551,-1.0152930669851445,21.865344018035103,0,3291.869859800086,1068.445967498738
2021-05-02 07:00:00,1061.4898550387095,1064.843328,-3.3534729612904357,-0.3149264190431624,6.706945922580871,0,3298.576805722667,1064.0582715562591
2021-05-02 07:15:00,1061.0646309447363,1061.992016,-0.927385055263585,-0.08732504965118165,1.85477011052717,0,3300.431575833194,1063.6320185757813
2021-05-02 07:30:00,1059.9441397325882,1060.719172,-0.7750322674119161,-0.07306667852062884,1.5500645348238322,0,3301.981640368018,1062.5088161854496
2021-05-02 07:45:00,1067.2666720552627,1066.050664,1.2160080552625914,0.11406662894424979,2.4320161105251827,0,3304.413656478543,1069.8490663533569
2021-05-02 08:00:00,1075.155216828334,1071.989992,3.165224828333976,0.2952662666587634,6.330449656667952,0,3310.744106135211,1077.7566985144033
2021-05-02 08:15:00,1101.5231591154572,1084.954192,16.568967115457326,1.527158218994865,33.13793423091465,0,3343.8820403661257,1104.1884415606035
2021-05-02 08:30:00,1106.782315807711,1095.233816,11.548499807711096,1.0544323631175296,23.09699961542219,0,3366.979039981548,1109.4603234850888
2021-05-02 08:45:00,1121.0452111697332,1105.930808,15.114403169733123,1.366668064620289,30.228806339466246,0,3397.207846321014,1123.7577298279384
2021-05-02 09:00:00,1132.488859506156,1116.405828,16.083031506155976,1.440607985267162,32.16606301231195,0,3429.373909333326,1135.2290676003636
2021-05-02 09:15:00,1140.821605652745,1127.03802,13.783585652744932,1.2229920737496445,27.567171305489865,0,3456.941080638816,1143.5819759394954
2021-05-02 09:30:00,1144.9303228779638,1137.215284,7.715038877963707,0.6784149832059156,15.430077755927414,0,3472.3711583947434,1147.7006347549584
2021-05-02 09:45:00,1154.7377517392933,1145.762424,8.975327739293334,0.7833498071929555,17.95065547858667,0,3490.32181387333,1157.5317940006742
2021-05-02 10:00:00,1162.3510449610505,1151.540432,10.810612961050538,0.9387957783014724,21.621225922101075,0,3511.943039795431,1165.1635086025049
2021-05-02 10:15:00,1163.9020843475407,1156.622968,7.279116347540821,0.6293421926531224,14.558232695081642,0,3526.5012724905127,1166.718300936007
2021-05-02 10:30:00,1167.8978076844933,1159.272264,8.625543684493323,0.7440481371245266,17.251087368986646,0,3543.7523598594994,1170.7236924593951
2021-05-02 10:45:00,1172.76657922894,1163.532408,9.234171228939886,0.7936324906336331,18.46834245787977,0,3562.220702317379,1175.6042446470535
2021-05-02 11:00:00,1169.4194805973507,1166.721324,2.6981565973505894,0.23125973116701082,5.396313194701179,0,3567.6170155120803,1172.2490472631582
2021-05-02 11:15:00,1174.2466562580616,1171.523084,2.723572258061722,0.23248131387752685,5.447144516123444,0,3573.064160028204,1177.0879029202829
2021-05-02 11:30:00,1179.9072754530719,1175.847944,4.0593314530717635,0.34522588348139027,8.118662906143527,0,3581.1828229343473,1182.7622187396848
2021-05-02 11:45:00,1176.6301080497842,1179.09064,-2.4605319502156817,-0.2086804751681925,4.921063900431363,0,3586.1038868347787,1179.4771217920409
2021-05-02 12:00:00,1179.0282141066725,1180.0262,-0.9979858933274954,-0.0845731978940379,1.9959717866549909,0,3588.0998586214337,1181.8810303869168
2021-05-02 12:15:00,1178.0415125238867,1180.868776,-2.8272634761133304,-0.23942232478110087,5.654526952226661,0,3593.7543855736603,1180.8919413478297
2021-05-02 12:30:00,1188.2382949022112,1186.367336,1.870958902211214,0.15770485628164782,3.741917804422428,0,3597.4963033780828,1191.1133962033919
2021-05-02 12:45:00,1183.3485560141087,1185.439736,-2.0911799858913582,-0.1764054234378523,4.1823599717827165,0,3601.6786633498655,1186.2118259387885
2021-05-02 13:00:00,1175.0220228812836,1185.223684,-10.201661118716402,-0.8607371972425418,20.403322237432803,0,3622.0819855872983,1177.8651456466375
2021-05-02 13:15:00,1181.9575125068793,1185.639444,-3.681931493120601,-0.3105439441774005,7.363862986241202,0,3629.4458485735395,1184.8174166159522
2021-05-02 13:30:00,1188.4726081818987,1187.630556,0.8420521818986799,0.07090186233796092,1.6841043637973598,0,3631.129952937337,1191.3482764353635
2021-05-02 13:45:00,1202.4633609866755,1193.258648,9.204712986675531,0.7713929416814527,18.409425973351063,0,3649.539378910688,1205.3728817356928
2021-05-02 14:00:00,1211.4762480762015,1199.156352,12.31989607620153,1.027380295793282,24.63979215240306,0,3674.179171063091,1214.4075767096385
2021-05-02 14:15:00,1210.206371016587,1207.21984,2.986531016586923,0.2473891595905948,5.973062033173846,0,3680.152233096265,1213.1346270128247
2021-05-02 14:30:00,1228.0401945473088,1220.331964,7.708230547308858,0.6316503029260043,15.416461094617716,0,3695.5686941908825,1231.0116018621484
2021-05-02 14:45:00,1240.1068584851666,1229.928128,10.178730485166625,0.8275874218535333,20.35746097033325,0,3715.926155161216,1243.1074627054902
2021-05-02 15:00:00,1234.8309775747352,1233.517332,1.3136455747353466,0.10649591543277535,2.627291149470693,0,3718.5534463106865,1237.818816096347
2021-05-02 15:15:00,1226.9280480344355,1230.976048,-4.047999965564486,-0.32884473846110823,8.095999931128972,0,3726.6494462418154,1229.8967643622063
2021-05-02 15:30:00,1219.0621765249791,1226.023408,-6.961231475020895,-0.5677894426483002,13.92246295004179,0,3740.5719091918572,1222.0118603257654
2021-05-02 15:45:00,1207.762991431613,1217.817576,-10.054584568386872,-0.8256232104492859,20.109169136773744,0,3760.681078328631,1210.6853353445135
2021-05-02 16:00:00,1191.223241767308,1205.38902,-14.165778232691991,-1.1752038551580626,28.331556465383983,0,3789.012634794015,1194.1055655462128
2021-05-02 16:15:00,1177.2545231252486,1191.868016,-14.613492874751273,-1.226099927053607,29.226985749502546,0,3818.2396205435175,1180.1030477232011
2021-05-02 16:30:00,1161.6994360242593,1176.552436,-14.852999975740659,-1.262417170817932,29.705999951481317,0,3847.945620494999,1164.510323010837
2021-05-02 16:45:00,1142.0835349069403,1158.959848,-16.876313093059707,-1.4561602908144673,33.752626186119414,0,3881.6982466811182,1144.8469586001129
2021-05-02 17:00:00,1129.649338401321,1140.634736,-10.985397598678901,-0.9630951304536548,21.970795197357802,0,3903.669041878476,1132.3826758948603
2021-05-02 17:15:00,1114.6734190990985,1124.170632,-9.497212900901559,-0.8448195167672338,18.994425801803118,0,3922.663467680279,1117.370520355128
